Datetime,PJMW_MW
2015-01-02,6125.21
2015-01-03,6037.79
2015-01-04,5237.96
2015-01-05,6577.88
2015-01-06,7343.04
2015-01-07,7866.33
2015-01-08,8323.58
2015-01-09,7452.21
2015-01-10,7520.46
2015-01-11,6982.17
2015-01-12,6659.5
2015-01-13,6893.5
2015-01-14,7284.62
2015-01-15,6973.33
2015-01-16,6801.0
2015-01-17,6342.38
2015-01-18,5924.62
2015-01-19,6278.12
2015-01-20,6551.83
2015-01-21,6783.75
2015-01-22,6632.88
2015-01-23,6541.5
2015-01-24,6212.21
2015-01-25,5947.62
2015-01-26,6785.29
2015-01-27,7181.83
2015-01-28,7293.08
2015-01-29,7316.75
2015-01-30,6987.88
2015-01-31,7088.17
2015-02-01,6394.88
2015-02-02,6796.33
2015-02-03,7345.17
2015-02-04,6712.04
2015-02-05,7163.38
2015-02-06,7589.42
2015-02-07,6251.96
2015-02-08,5635.42
2015-02-09,6208.17
2015-02-10,6774.33
2015-02-11,6703.5
2015-02-12,6912.92
2015-02-13,7797.5
2015-02-14,7155.29
2015-02-15,8202.83
2015-02-16,8665.62
2015-02-17,7778.54
2015-02-18,7757.0
2015-02-19,8656.75
2015-02-20,8693.88
2015-02-21,7847.42
2015-02-22,6375.08
2015-02-23,7292.79
2015-02-24,8097.21
2015-02-25,7199.67
2015-02-26,7068.08
2015-02-27,7324.54
2015-02-28,7133.83
2015-03-01,6735.5
2015-03-02,6636.12
2015-03-03,7040.5
2015-03-04,6399.58
2015-03-05,7026.58
2015-03-06,7565.46
2015-03-07,6667.12
2015-03-08,5594.43
2015-03-09,5816.46
2015-03-10,6058.33
2015-03-11,5649.08
2015-03-12,5736.67
2015-03-13,5841.54
2015-03-14,5365.5
2015-03-15,5326.71
2015-03-16,5653.12
2015-03-17,5382.62
2015-03-18,6127.54
2015-03-19,6053.25
2015-03-20,6137.21
2015-03-21,5466.46
2015-03-22,5169.12
2015-03-23,6014.54
2015-03-24,6051.46
2015-03-25,6054.79
2015-03-26,5535.96
2015-03-27,5777.71
2015-03-28,6289.75
2015-03-29,6063.08
2015-03-30,5755.83
2015-03-31,5531.58
2015-04-01,5537.83
2015-04-02,5346.79
2015-04-03,4717.62
2015-04-04,4696.54
2015-04-05,4655.08
2015-04-06,5054.67
2015-04-07,4959.38
2015-04-08,5082.92
2015-04-09,5309.17
2015-04-10,5115.83
2015-04-11,4571.71
2015-04-12,4561.75
2015-04-13,4934.17
2015-04-14,4831.08
2015-04-15,4970.21
2015-04-16,5019.33
2015-04-17,4938.04
2015-04-18,4504.79
2015-04-19,4272.12
2015-04-20,4925.17
2015-04-21,4866.29
2015-04-22,5220.25
2015-04-23,5522.46
2015-04-24,5329.96
2015-04-25,4961.96
2015-04-26,4624.5
2015-04-27,5170.46
2015-04-28,5082.62
2015-04-29,4969.04
2015-04-30,4911.58
2015-05-01,4830.79
2015-05-02,4404.58
2015-05-03,4318.25
2015-05-04,4930.29
2015-05-05,5104.5
2015-05-06,5255.33
2015-05-07,5345.92
2015-05-08,5569.92
2015-05-09,5216.92
2015-05-10,5257.38
2015-05-11,6002.0
2015-05-12,5538.29
2015-05-13,4917.0
2015-05-14,4990.67
2015-05-15,4951.38
2015-05-16,4820.75
2015-05-17,4939.42
2015-05-18,5765.96
2015-05-19,5704.29
2015-05-20,4926.21
2015-05-21,4904.04
2015-05-22,4741.0
2015-05-23,4241.79
2015-05-24,4303.88
2015-05-25,4814.5
2015-05-26,5659.79
2015-05-27,5877.79
2015-05-28,5911.08
2015-05-29,5765.67
2015-05-30,5368.96
2015-05-31,5334.88
2015-06-01,5267.29
2015-06-02,4948.25
2015-06-03,4979.58
2015-06-04,5125.54
2015-06-05,5209.96
2015-06-06,4699.96
2015-06-07,4754.96
2015-06-08,5746.54
2015-06-09,5554.0
2015-06-10,5695.71
2015-06-11,6274.62
2015-06-12,6298.79
2015-06-13,5525.17
2015-06-14,5515.5
2015-06-15,6154.62
2015-06-16,6275.38
2015-06-17,5579.58
2015-06-18,6031.38
2015-06-19,5738.54
2015-06-20,5279.12
2015-06-21,5578.92
2015-06-22,6373.25
2015-06-23,6458.5
2015-06-24,5775.25
2015-06-25,5366.21
2015-06-26,5411.62
2015-06-27,4805.08
2015-06-28,4417.21
2015-06-29,4995.5
2015-06-30,5349.96
2015-07-01,5274.25
2015-07-02,4986.08
2015-07-03,4720.08
2015-07-04,4653.46
2015-07-05,4863.42
2015-07-06,5743.46
2015-07-07,6108.92
2015-07-08,5888.62
2015-07-09,6054.83
2015-07-10,5612.62
2015-07-11,5358.42
2015-07-12,5048.17
2015-07-13,5741.46
2015-07-14,6020.92
2015-07-15,5805.54
2015-07-16,5461.0
2015-07-17,5607.21
2015-07-18,5914.46
2015-07-19,6194.75
2015-07-20,6765.54
2015-07-21,6445.21
2015-07-22,5791.88
2015-07-23,5683.21
2015-07-24,5658.79
2015-07-25,5636.92
2015-07-26,5753.83
2015-07-27,6444.62
2015-07-28,6597.5
2015-07-29,6746.54
2015-07-30,6655.75
2015-07-31,5989.21
2015-08-01,5482.21
2015-08-02,5238.46
2015-08-03,5897.42
2015-08-04,6051.67
2015-08-05,5852.79
2015-08-06,5182.12
2015-08-07,5205.42
2015-08-08,5153.88
2015-08-09,5357.25
2015-08-10,5858.88
2015-08-11,6034.92
2015-08-12,5615.67
2015-08-13,5421.79
2015-08-14,5547.96
2015-08-15,5519.21
2015-08-16,5718.67
2015-08-17,6499.88
2015-08-18,6144.83
2015-08-19,6301.83
2015-08-20,6127.5
2015-08-21,5462.33
2015-08-22,4952.0
2015-08-23,4935.17
2015-08-24,5814.62
2015-08-25,5429.21
2015-08-26,5212.21
2015-08-27,5188.17
2015-08-28,5169.5
2015-08-29,5117.79
2015-08-30,5365.17
2015-08-31,6216.79
2015-09-01,6380.5
2015-09-02,6250.21
2015-09-03,6214.08
2015-09-04,6131.88
2015-09-05,5507.46
2015-09-06,5361.96
2015-09-07,5550.38
2015-09-08,6363.88
2015-09-09,6384.67
2015-09-10,5636.62
2015-09-11,5360.58
2015-09-12,4598.08
2015-09-13,4214.75
2015-09-14,4856.88
2015-09-15,5062.67
2015-09-16,5286.62
2015-09-17,5407.25
2015-09-18,5345.54
2015-09-19,5087.58
2015-09-20,4538.62
2015-09-21,4822.58
2015-09-22,5023.58
2015-09-23,5060.88
2015-09-24,5040.04
2015-09-25,4832.33
2015-09-26,4384.12
2015-09-27,4372.83
2015-09-28,5162.0
2015-09-29,5341.92
2015-09-30,5074.5
2015-10-01,4735.75
2015-10-02,4737.62
2015-10-03,4615.0
2015-10-04,4423.96
2015-10-05,4866.67
2015-10-06,4938.67
2015-10-07,4921.04
2015-10-08,4917.62
2015-10-09,4822.0
2015-10-10,4257.25
2015-10-11,4317.62
2015-10-12,4841.5
2015-10-13,4770.46
2015-10-14,4758.71
2015-10-15,4843.54
2015-10-16,4776.67
2015-10-17,4706.67
2015-10-18,4883.67
2015-10-19,5432.58
2015-10-20,5195.38
2015-10-21,5019.67
2015-10-22,4940.92
2015-10-23,4716.58
2015-10-24,4431.79
2015-10-25,4333.62
2015-10-26,5015.79
2015-10-27,5267.92
2015-10-28,5076.88
2015-10-29,4835.04
2015-10-30,5011.83
2015-10-31,4672.67
2015-11-01,4335.48
2015-11-02,4813.54
2015-11-03,4992.92
2015-11-04,4948.75
2015-11-05,4884.42
2015-11-06,4794.21
2015-11-07,4401.58
2015-11-08,4655.62
2015-11-09,5539.38
2015-11-10,5238.33
2015-11-11,5132.67
2015-11-12,5169.38
2015-11-13,5084.54
2015-11-14,4988.75
2015-11-15,4878.79
2015-11-16,5286.38
2015-11-17,5270.04
2015-11-18,5148.75
2015-11-19,4931.04
2015-11-20,5157.12
2015-11-21,5158.71
2015-11-22,5277.54
2015-11-23,6075.25
2015-11-24,5791.21
2015-11-25,5570.54
2015-11-26,4683.88
2015-11-27,4550.33
2015-11-28,4483.21
2015-11-29,4794.08
2015-11-30,5590.46
2015-12-01,5616.0
2015-12-02,5473.88
2015-12-03,5887.25
2015-12-04,5682.21
2015-12-05,5550.08
2015-12-06,5567.0
2015-12-07,5934.08
2015-12-08,5854.25
2015-12-09,5937.08
2015-12-10,5428.17
2015-12-11,5251.04
2015-12-12,4709.0
2015-12-13,4607.25
2015-12-14,5116.67
2015-12-15,5286.58
2015-12-16,5539.92
2015-12-17,5578.5
2015-12-18,5992.21
2015-12-19,6140.88
2015-12-20,5912.62
2015-12-21,5972.58
2015-12-22,5327.75
2015-12-23,5137.83
2015-12-24,4415.21
2015-12-25,4280.29
2015-12-26,4459.75
2015-12-27,4472.38
2015-12-28,5377.75
2015-12-29,5367.33
2015-12-30,5240.29
2015-12-31,5199.12
2016-01-01,5431.71
2016-01-02,5573.92
2016-01-03,5595.25
2016-01-04,6568.54
2016-01-05,7346.33
2016-01-06,7094.04
2016-01-07,6527.21
2016-01-08,6251.5
2016-01-09,5339.88
2016-01-10,5256.42
2016-01-11,6794.75
2016-01-12,6971.88
2016-01-13,7446.42
2016-01-14,6514.88
2016-01-15,5955.96
2016-01-16,5584.38
2016-01-17,5944.67
2016-01-18,7691.96
2016-01-19,8016.67
2016-01-20,7758.21
2016-01-21,7260.17
2016-01-22,7486.5
2016-01-23,6927.38
2016-01-24,6507.0
2016-01-25,6738.08
2016-01-26,6223.17
2016-01-27,6317.04
2016-01-28,6766.46
2016-01-29,6535.33
2016-01-30,6096.21
2016-01-31,5240.79
2016-02-01,5553.96
2016-02-02,5935.67
2016-02-03,5736.42
2016-02-04,5829.5
2016-02-05,6213.04
2016-02-06,5912.71
2016-02-07,5717.79
2016-02-08,6191.83
2016-02-09,6557.08
2016-02-10,7034.33
2016-02-11,7603.42
2016-02-12,7544.08
2016-02-13,7474.83
2016-02-14,7491.79
2016-02-15,7373.25
2016-02-16,6656.04
2016-02-17,6464.88
2016-02-18,6543.88
2016-02-19,6473.04
2016-02-20,5047.54
2016-02-21,4900.79
2016-02-22,5619.75
2016-02-23,5903.88
2016-02-24,5797.5
2016-02-25,6106.58
2016-02-26,6437.33
2016-02-27,5860.42
2016-02-28,5200.92
2016-02-29,5379.83
2016-03-01,5529.58
2016-03-02,6165.92
2016-03-03,6536.42
2016-03-04,6202.0
2016-03-05,5552.38
2016-03-06,5386.25
2016-03-07,5606.42
2016-03-08,5122.67
2016-03-09,5009.71
2016-03-10,4912.71
2016-03-11,4738.33
2016-03-12,4590.21
2016-03-13,4518.91
2016-03-14,5143.46
2016-03-15,5103.08
2016-03-16,5023.12
2016-03-17,4980.67
2016-03-18,5054.0
2016-03-19,5163.96
2016-03-20,5274.92
2016-03-21,5787.92
2016-03-22,5587.21
2016-03-23,5066.25
2016-03-24,4888.96
2016-03-25,4617.33
2016-03-26,4632.0
2016-03-27,4417.08
2016-03-28,4902.83
2016-03-29,5128.46
2016-03-30,5233.08
2016-03-31,4824.46
2016-04-01,4592.54
2016-04-02,4383.29
2016-04-03,4960.67
2016-04-04,5287.12
2016-04-05,5781.79
2016-04-06,5781.79
2016-04-07,5330.75
2016-04-08,5571.67
2016-04-09,5544.75
2016-04-10,5496.04
2016-04-11,5231.04
2016-04-12,4956.04
2016-04-13,5229.25
2016-04-14,5168.33
2016-04-15,4875.96
2016-04-16,4365.83
2016-04-17,4318.38
2016-04-18,4884.08
2016-04-19,4855.42
2016-04-20,4824.12
2016-04-21,4819.46
2016-04-22,4672.0
2016-04-23,4280.88
2016-04-24,4235.88
2016-04-25,4797.62
2016-04-26,4912.33
2016-04-27,4808.54
2016-04-28,4890.25
2016-04-29,4882.5
2016-04-30,4385.96
2016-05-01,4290.17
2016-05-02,4846.17
2016-05-03,4800.62
2016-05-04,4782.62
2016-05-05,4935.71
2016-05-06,4865.83
2016-05-07,4380.46
2016-05-08,4086.46
2016-05-09,4783.5
2016-05-10,4871.33
2016-05-11,4915.0
2016-05-12,4935.46
2016-05-13,4750.5
2016-05-14,4311.33
2016-05-15,4415.54
2016-05-16,4915.21
2016-05-17,4877.88
2016-05-18,4952.5
2016-05-19,4880.46
2016-05-20,4739.42
2016-05-21,4411.21
2016-05-22,4323.42
2016-05-23,4815.21
2016-05-24,4957.25
2016-05-25,5188.71
2016-05-26,5451.0
2016-05-27,5815.67
2016-05-28,5530.71
2016-05-29,4988.17
2016-05-30,5042.71
2016-05-31,5722.62
2016-06-01,5975.38
2016-06-02,5813.71
2016-06-03,5766.58
2016-06-04,5227.83
2016-06-05,4896.17
2016-06-06,5472.67
2016-06-07,5323.25
2016-06-08,4781.92
2016-06-09,4842.88
2016-06-10,5124.83
2016-06-11,5521.08
2016-06-12,5424.04
2016-06-13,5128.46
2016-06-14,5331.04
2016-06-15,5617.67
2016-06-16,5790.71
2016-06-17,5477.67
2016-06-18,5191.54
2016-06-19,5157.0
2016-06-20,5908.88
2016-06-21,6127.08
2016-06-22,5645.96
2016-06-23,5379.08
2016-06-24,5581.88
2016-06-25,5346.5
2016-06-26,5435.42
2016-06-27,5928.17
2016-06-28,6042.08
2016-06-29,5264.21
2016-06-30,5314.75
2016-07-01,5358.38
2016-07-02,4675.21
2016-07-03,4350.71
2016-07-04,4429.54
2016-07-05,5645.67
2016-07-06,6289.79
2016-07-07,6169.58
2016-07-08,6140.29
2016-07-09,5772.08
2016-07-10,5236.92
2016-07-11,5886.67
2016-07-12,6218.46
2016-07-13,6639.17
2016-07-14,6776.08
2016-07-15,6312.67
2016-07-16,5630.17
2016-07-17,5577.21
2016-07-18,6261.67
2016-07-19,6396.71
2016-07-20,6082.21
2016-07-21,6134.29
2016-07-22,6385.42
2016-07-23,6359.5
2016-07-24,6216.21
2016-07-25,6926.75
2016-07-26,6760.67
2016-07-27,6670.25
2016-07-28,6116.38
2016-07-29,6168.21
2016-07-30,5569.79
2016-07-31,5611.96
2016-08-01,6230.67
2016-08-02,6311.17
2016-08-03,6187.54
2016-08-04,6125.83
2016-08-05,6059.79
2016-08-06,5943.42
2016-08-07,5434.62
2016-08-08,5895.17
2016-08-09,6131.92
2016-08-10,6752.71
2016-08-11,7087.12
2016-08-12,7132.54
2016-08-13,6844.5
2016-08-14,6316.92
2016-08-15,6385.62
2016-08-16,6635.46
2016-08-17,6443.67
2016-08-18,6424.92
2016-08-19,6285.29
2016-08-20,6015.96
2016-08-21,5508.96
2016-08-22,5550.33
2016-08-23,5658.62
2016-08-24,5994.42
2016-08-25,6513.62
2016-08-26,6812.38
2016-08-27,6259.67
2016-08-28,6175.12
2016-08-29,6504.75
2016-08-30,6266.75
2016-08-31,6038.62
2016-09-01,5852.58
2016-09-02,5236.42
2016-09-03,4747.75
2016-09-04,4743.21
2016-09-05,5020.38
2016-09-06,5934.04
2016-09-07,6438.75
2016-09-08,6704.75
2016-09-09,6527.67
2016-09-10,6242.71
2016-09-11,5362.5
2016-09-12,5379.58
2016-09-13,5754.29
2016-09-14,5771.25
2016-09-15,5423.62
2016-09-16,5324.04
2016-09-17,5053.04
2016-09-18,5022.12
2016-09-19,5614.54
2016-09-20,5670.54
2016-09-21,5618.83
2016-09-22,5683.38
2016-09-23,5661.75
2016-09-24,4871.0
2016-09-25,4475.92
2016-09-26,4973.79
2016-09-27,4980.62
2016-09-28,4901.83
2016-09-29,4926.58
2016-09-30,4724.92
2016-10-01,4356.33
2016-10-02,4184.42
2016-10-03,4731.38
2016-10-04,4781.38
2016-10-05,4699.88
2016-10-06,4706.71
2016-10-07,4672.79
2016-10-08,4336.67
2016-10-09,4145.67
2016-10-10,4770.92
2016-10-11,4938.58
2016-10-12,4909.17
2016-10-13,4799.75
2016-10-14,4732.88
2016-10-15,4380.33
2016-10-16,4261.21
2016-10-17,4934.12
2016-10-18,5116.04
2016-10-19,5361.46
2016-10-20,5317.54
2016-10-21,4949.42
2016-10-22,4616.88
2016-10-23,4538.62
2016-10-24,4890.92
2016-10-25,5169.0
2016-10-26,5326.38
2016-10-27,5152.67
2016-10-28,4946.88
2016-10-29,4620.29
2016-10-30,4321.17
2016-10-31,4849.92
2016-11-01,5085.58
2016-11-02,4941.67
2016-11-03,4884.62
2016-11-04,4857.42
2016-11-05,4765.04
2016-11-06,4572.72
2016-11-07,5206.29
2016-11-08,5238.46
2016-11-09,5130.04
2016-11-10,5222.17
2016-11-11,5028.08
2016-11-12,5041.46
2016-11-13,5021.17
2016-11-14,5587.96
2016-11-15,5375.96
2016-11-16,5399.12
2016-11-17,5381.5
2016-11-18,5245.58
2016-11-19,5023.54
2016-11-20,5674.21
2016-11-21,6259.08
2016-11-22,6127.96
2016-11-23,5919.96
2016-11-24,4829.38
2016-11-25,4693.79
2016-11-26,5059.04
2016-11-27,5108.92
2016-11-28,5710.38
2016-11-29,5344.0
2016-11-30,5334.88
2016-12-01,5566.29
2016-12-02,5891.0
2016-12-03,5615.33
2016-12-04,5520.33
2016-12-05,5766.67
2016-12-06,6193.0
2016-12-07,5916.0
2016-12-08,6323.79
2016-12-09,6765.12
2016-12-10,6459.75
2016-12-11,6299.42
2016-12-12,6186.17
2016-12-13,6428.58
2016-12-14,6486.62
2016-12-15,7656.67
2016-12-16,7881.12
2016-12-17,6506.83
2016-12-18,5778.75
2016-12-19,6818.29
2016-12-20,7019.33
2016-12-21,6663.96
2016-12-22,6185.21
2016-12-23,5972.5
2016-12-24,5289.38
2016-12-25,4909.88
2016-12-26,5141.12
2016-12-27,5062.58
2016-12-28,5680.0
2016-12-29,5930.5
2016-12-30,6192.92
2016-12-31,5913.88
2017-01-01,5128.0
2017-01-02,5417.83
2017-01-03,5827.5
2017-01-04,5961.83
2017-01-05,6939.58
2017-01-06,7089.54
2017-01-07,7358.17
2017-01-08,7658.5
2017-01-09,7820.33
2017-01-10,7172.38
2017-01-11,5999.0
2017-01-12,5415.46
2017-01-13,5571.38
2017-01-14,5959.88
2017-01-15,5659.08
2017-01-16,6149.08
2017-01-17,5876.33
2017-01-18,5728.29
2017-01-19,5790.08
2017-01-20,5838.67
2017-01-21,5159.46
2017-01-22,4918.88
2017-01-23,5783.21
2017-01-24,6119.67
2017-01-25,5625.42
2017-01-26,5788.12
2017-01-27,6299.38
2017-01-28,5977.46
2017-01-29,5806.54
2017-01-30,6601.58
2017-01-31,6527.96
2017-02-01,6155.79
2017-02-02,6218.79
2017-02-03,6723.46
2017-02-04,6483.88
2017-02-05,5889.88
2017-02-06,5769.12
2017-02-07,5386.54
2017-02-08,5224.42
2017-02-09,6505.46
2017-02-10,6913.92
2017-02-11,5426.5
2017-02-12,5079.5
2017-02-13,6136.08
2017-02-14,6241.0
2017-02-15,6129.17
2017-02-16,6620.42
2017-02-17,6174.75
2017-02-18,5173.08
2017-02-19,4587.88
2017-02-20,5087.21
2017-02-21,5337.21
2017-02-22,5166.42
2017-02-23,4978.46
2017-02-24,4780.62
2017-02-25,4588.79
2017-02-26,5295.96
2017-02-27,5846.92
2017-02-28,5469.71
2017-03-01,5128.46
2017-03-02,5735.46
2017-03-03,6231.79
2017-03-04,6109.92
2017-03-05,5922.04
2017-03-06,5875.58
2017-03-07,5436.79
2017-03-08,5241.79
2017-03-09,5213.79
2017-03-10,5812.54
2017-03-11,6237.58
2017-03-12,6086.0
2017-03-13,6428.88
2017-03-14,6540.12
2017-03-15,7282.92
2017-03-16,6715.71
2017-03-17,6331.0
2017-03-18,5541.21
2017-03-19,5444.88
2017-03-20,5701.46
2017-03-21,5421.67
2017-03-22,5770.25
2017-03-23,6078.04
2017-03-24,5460.96
2017-03-25,4477.33
2017-03-26,4544.62
2017-03-27,5028.12
2017-03-28,4930.5
2017-03-29,4915.17
2017-03-30,5189.5
2017-03-31,5278.96
2017-04-01,4884.83
2017-04-02,4636.54
2017-04-03,4943.38
2017-04-04,4885.58
2017-04-05,4864.96
2017-04-06,5044.54
2017-04-07,5759.38
2017-04-08,5114.5
2017-04-09,4620.79
2017-04-10,4862.0
2017-04-11,4924.12
2017-04-12,4817.46
2017-04-13,4703.17
2017-04-14,4450.38
2017-04-15,4261.67
2017-04-16,4203.62
2017-04-17,4620.25
2017-04-18,4724.71
2017-04-19,4783.88
2017-04-20,4985.5
2017-04-21,4924.08
2017-04-22,4441.5
2017-04-23,4353.33
2017-04-24,4928.33
2017-04-25,4969.08
2017-04-26,4964.21
2017-04-27,5045.42
2017-04-28,4955.38
2017-04-29,4695.5
2017-04-30,4805.38
2017-05-01,5184.04
2017-05-02,4795.25
2017-05-03,4778.62
2017-05-04,4909.83
2017-05-05,4889.08
2017-05-06,4510.21
2017-05-07,4490.62
2017-05-08,4992.92
2017-05-09,5047.0
2017-05-10,4923.17
2017-05-11,4943.42
2017-05-12,4923.62
2017-05-13,4514.46
2017-05-14,4294.58
2017-05-15,4818.88
2017-05-16,5068.21
2017-05-17,5666.12
2017-05-18,5896.67
2017-05-19,5900.58
2017-05-20,4814.92
2017-05-21,4546.46
2017-05-22,4960.21
2017-05-23,4839.42
2017-05-24,4830.33
2017-05-25,4835.46
2017-05-26,4761.58
2017-05-27,4350.38
2017-05-28,4346.12
2017-05-29,4704.62
2017-05-30,5183.54
2017-05-31,5227.75
2017-06-01,5158.67
2017-06-02,4998.67
2017-06-03,4669.71
2017-06-04,4699.67
2017-06-05,5106.58
2017-06-06,5026.54
2017-06-07,4863.08
2017-06-08,4914.38
2017-06-09,5049.08
2017-06-10,5057.5
2017-06-11,5416.79
2017-06-12,6229.79
2017-06-13,6379.75
2017-06-14,6307.04
2017-06-15,6233.67
2017-06-16,5848.71
2017-06-17,5651.25
2017-06-18,5882.17
2017-06-19,5920.04
2017-06-20,5644.88
2017-06-21,5680.96
2017-06-22,6047.79
2017-06-23,5952.25
2017-06-24,5442.08
2017-06-25,4939.38
2017-06-26,5183.25
2017-06-27,5053.21
2017-06-28,5097.17
2017-06-29,5677.38
2017-06-30,6198.38
2017-07-01,5809.04
2017-07-02,5636.08
2017-07-03,5778.71
2017-07-04,5585.96
2017-07-05,5852.83
2017-07-06,5614.04
2017-07-07,5737.0
2017-07-08,5190.5
2017-07-09,5027.58
2017-07-10,5623.29
2017-07-11,6002.83
2017-07-12,6380.79
2017-07-13,6292.67
2017-07-14,6215.08
2017-07-15,5681.88
2017-07-16,5453.38
2017-07-17,6305.92
2017-07-18,6602.75
2017-07-19,6752.75
2017-07-20,6875.62
2017-07-21,6677.12
2017-07-22,5830.0
2017-07-23,5634.92
2017-07-24,6135.25
2017-07-25,5542.75
2017-07-26,5708.29
2017-07-27,6019.25
2017-07-28,5729.5
2017-07-29,4818.54
2017-07-30,4859.88
2017-07-31,5757.75
2017-08-01,6015.67
2017-08-02,6215.96
2017-08-03,6205.96
2017-08-04,6108.88
2017-08-05,4997.0
2017-08-06,4653.29
2017-08-07,5245.79
2017-08-08,5461.62
2017-08-09,5462.75
2017-08-10,5432.08
2017-08-11,5647.04
2017-08-12,5450.04
2017-08-13,5099.29
2017-08-14,5410.54
2017-08-15,5991.54
2017-08-16,6284.17
2017-08-17,6454.42
2017-08-18,6492.62
2017-08-19,5717.42
2017-08-20,5407.21
2017-08-21,6262.33
2017-08-22,6521.79
2017-08-23,5974.29
2017-08-24,5430.67
2017-08-25,5163.67
2017-08-26,4831.08
2017-08-27,4750.29
2017-08-28,5197.83
2017-08-29,5188.46
2017-08-30,5299.54
2017-08-31,5507.83
2017-09-01,4835.12
2017-09-02,4409.88
2017-09-03,4364.12
2017-09-04,4759.46
2017-09-05,5356.88
2017-09-06,5044.92
2017-09-07,4908.08
2017-09-08,4795.21
2017-09-09,4434.04
2017-09-10,4339.5
2017-09-11,4837.71
2017-09-12,4953.12
2017-09-13,5234.75
2017-09-14,5169.83
2017-09-15,5192.96
2017-09-16,5006.67
2017-09-17,4981.08
2017-09-18,5545.38
2017-09-19,5627.21
2017-09-20,5587.38
2017-09-21,5675.08
2017-09-22,5515.0
2017-09-23,5093.88
2017-09-24,5220.42
2017-09-25,5894.04
2017-09-26,6036.67
2017-09-27,6026.42
2017-09-28,5335.83
2017-09-29,4788.67
2017-09-30,4387.83
2017-10-01,4291.08
2017-10-02,4820.58
2017-10-03,4850.04
2017-10-04,5005.5
2017-10-05,5047.42
2017-10-06,5110.88
2017-10-07,4943.75
2017-10-08,4904.29
2017-10-09,5705.96
2017-10-10,5712.96
2017-10-11,5363.54
2017-10-12,5063.04
2017-10-13,4910.71
2017-10-14,4558.0
2017-10-15,4616.58
2017-10-16,4844.0
2017-10-17,4984.54
2017-10-18,4994.12
2017-10-19,4950.62
2017-10-20,4773.67
2017-10-21,4452.71
2017-10-22,4408.0
2017-10-23,4910.5
2017-10-24,4937.42
2017-10-25,5013.79
2017-10-26,5098.29
2017-10-27,5110.04
2017-10-28,4566.67
2017-10-29,4742.5
2017-10-30,5338.67
2017-10-31,5239.67
2017-11-01,5474.33
2017-11-02,5100.21
2017-11-03,4875.0
2017-11-04,4698.0
2017-11-05,4532.32
2017-11-06,4947.58
2017-11-07,5555.21
2017-11-08,5591.96
2017-11-09,5559.71
2017-11-10,5846.88
2017-11-11,5975.67
2017-11-12,5532.5
2017-11-13,5733.21
2017-11-14,5809.33
2017-11-15,5879.42
2017-11-16,5648.33
2017-11-17,5739.58
2017-11-18,5563.17
2017-11-19,5358.08
2017-11-20,5946.58
2017-11-21,5786.12
2017-11-22,5697.58
2017-11-23,5410.25
2017-11-24,5261.29
2017-11-25,5108.42
2017-11-26,5119.0
2017-11-27,5637.79
2017-11-28,5709.08
2017-11-29,5515.29
2017-11-30,5622.75
2017-12-01,5550.58
2017-12-02,5688.38
2017-12-03,5387.17
2017-12-04,5958.46
2017-12-05,5684.12
2017-12-06,6061.17
2017-12-07,6183.62
2017-12-08,6474.79
2017-12-09,6312.04
2017-12-10,6266.38
2017-12-11,6386.46
2017-12-12,6695.58
2017-12-13,7381.42
2017-12-14,6920.58
2017-12-15,7177.17
2017-12-16,6385.0
2017-12-17,6085.62
2017-12-18,6090.75
2017-12-19,5732.58
2017-12-20,5950.17
2017-12-21,6331.83
2017-12-22,5831.25
2017-12-23,5289.21
2017-12-24,5421.96
2017-12-25,5991.58
2017-12-26,6650.46
2017-12-27,7130.21
2017-12-28,7774.79
2017-12-29,7495.33
2017-12-30,7045.0
2017-12-31,7500.12
2018-01-01,7735.17
2018-01-02,8044.83
2018-01-03,8077.0
2018-01-04,8076.5
2018-01-05,8794.58
2018-01-06,8579.38
2018-01-07,8067.04
2018-01-08,7383.25
2018-01-09,6503.5
2018-01-10,6509.08
2018-01-11,5793.08
2018-01-12,5243.79
2018-01-13,6375.33
2018-01-14,7329.54
2018-01-15,7776.75
2018-01-16,7220.46
2018-01-17,7731.79
2018-01-18,7587.67
2018-01-19,6731.04
2018-01-20,5839.79
2018-01-21,5419.38
2018-01-22,5508.88
2018-01-23,5648.12
2018-01-24,6429.92
2018-01-25,6727.12
2018-01-26,6503.42
2018-01-27,5756.21
2018-01-28,5236.71
2018-01-29,6134.0
2018-01-30,7037.71
2018-01-31,7166.17
2018-02-01,6313.08
2018-02-02,7125.5
2018-02-03,7075.12
2018-02-04,6316.92
2018-02-05,6783.21
2018-02-06,6888.0
2018-02-07,6816.67
2018-02-08,7006.83
2018-02-09,6848.96
2018-02-10,5860.17
2018-02-11,5380.46
2018-02-12,5954.29
2018-02-13,6482.25
2018-02-14,5967.25
2018-02-15,5301.0
2018-02-16,5387.58
2018-02-17,6046.17
2018-02-18,5647.29
2018-02-19,5874.12
2018-02-20,5247.71
2018-02-21,5044.96
2018-02-22,5483.04
2018-02-23,5608.33
2018-02-24,5180.12
2018-02-25,4994.54
2018-02-26,5491.83
2018-02-27,5747.83
2018-02-28,5555.83
2018-03-01,5501.54
2018-03-02,6086.67
2018-03-03,5806.29
2018-03-04,5617.0
2018-03-05,6146.33
2018-03-06,6260.46
2018-03-07,6192.96
2018-03-08,6436.29
2018-03-09,6562.04
2018-03-10,5949.5
2018-03-11,5686.3
